expat_id,origin_country,visa_type,us_state,switched_from,previous_monthly_premium,ratha_monthly_premium,premium_savings_percent,coverage_types,india_coverage_enabled,onboarding_days,competitor_onboarding_days,switched_date,satisfaction_score,monthly_retention_rate
EXP983898,India,F1,PA,AIG,141.03,93.34,33.8,Renter,False,1,8,2026-07-18 12:14:15.499444,10,98.3
EXP960352,India,B1,MI,HDFC ERGO,90.89,59.51,34.5,Health,False,2,12,2026-06-06 12:14:15.499458,7,98.8
EXP940408,India,B1,PA,AIG,142.58,102.73,27.9,Renter,True,3,7,2026-07-08 12:14:15.499472,10,98.9
EXP708181,India,L1,WA,Allianz,94.48,70.82,25.0,Health,True,2,7,2026-08-22 12:14:15.499486,10,98.8
EXP701704,India,E2,IL,IMG Global,129.04,90.62,29.8,Health,False,3,8,2026-06-23 12:14:15.499500,7,98.6
EXP233427,India,F1,GA,AIG,102.64,66.9,34.8,Renter,True,2,12,2026-08-20 12:14:15.499514,10,98.2
EXP960203,India,B1,MI,Allianz,114.47,88.36,22.8,Renter,True,1,10,2026-06-03 12:14:15.499529,10,98.3
EXP729261,India,B1,MI,ICICI Lombard,91.79,66.37,27.7,Auto,True,3,14,2026-05-31 12:14:15.499544,10,98.2
EXP589823,India,H1B,GA,ICICI Lombard,97.07,72.16,25.7,Auto,True,1,9,2026-08-13 12:14:15.499560,7,97.8
EXP205099,India,L1,PA,CHUBB,146.58,96.44,34.2,Renter,True,2,13,2026-08-14 12:14:15.499575,7,99.0
EXP705059,India,F1,CO,CHUBB,123.41,91.63,25.8,Auto,True,1,10,2026-08-05 12:14:15.499591,9,97.1
EXP747015,India,F1,NY,ICICI Lombard,129.89,93.44,28.1,Auto+Health,True,2,14,2026-07-26 12:14:15.499606,10,99.1
EXP595287,India,L1,NY,Allianz,123.05,92.09,25.2,Health,True,3,8,2026-08-22 12:14:15.499621,10,97.1
EXP826905,India,B1,GA,AIG,126.99,83.35,34.4,Renter,True,1,12,2026-07-15 12:14:15.499637,9,98.8
EXP605680,India,B1,WA,ICICI Lombard,135.26,95.06,29.7,Renter,True,3,11,2026-07-20 12:14:15.499652,7,97.6
EXP724677,India,L1,MI,ICICI Lombard,75.84,54.6,28.0,Health,False,2,10,2026-08-05 12:14:15.499667,9,97.4
EXP909916,India,F1,CO,ICICI Lombard,79.01,61.48,22.2,Auto,True,2,9,2026-08-08 12:14:15.499683,10,97.4
EXP521278,India,L1,CA,IMG Global,112.75,88.94,21.1,Auto+Health,True,2,12,2026-06-12 12:14:15.499698,7,98.1
EXP798428,India,F1,GA,IMG Global,124.82,96.55,22.7,Health,True,1,7,2026-06-18 12:14:15.499714,7,98.2
EXP447671,India,H1B,IL,IMG Global,92.25,69.31,24.9,Renter,True,1,8,2026-07-27 12:14:15.499729,10,98.1
EXP375337,India,H1B,NC,IMG Global,129.22,102.08,21.0,Auto,True,2,12,2026-07-17 12:14:15.499745,10,98.9
EXP875598,India,L1,WA,ICICI Lombard,135.77,96.32,29.1,Renter,True,3,11,2026-05-31 12:14:15.499760,7,97.4
EXP899940,India,B1,IL,Allianz,117.91,84.33,28.5,Health,True,1,8,2026-06-23 12:14:15.499776,9,99.1
EXP748375,India,H1B,GA,Allianz,146.59,109.41,25.4,Auto+Health,True,2,9,2026-07-01 12:14:15.499791,9,97.2
EXP754686,India,F1,CO,AIG,77.78,59.59,23.4,Renter,True,2,14,2026-07-06 12:14:15.499807,7,99.4
EXP907768,India,B1,CO,Allianz,78.54,62.02,21.0,Health,True,2,12,2026-08-11 12:14:15.499822,10,98.1
EXP621555,India,F1,WA,AIG,118.54,83.28,29.7,Health,True,2,13,2026-06-28 12:14:15.499838,7,98.2
EXP135019,India,H1B,FL,HDFC ERGO,113.79,85.87,24.5,Health,False,1,10,2026-06-14 12:14:15.499853,7,98.1
EXP790077,India,B1,FL,IMG Global,75.55,58.01,23.2,Renter,True,3,7,2026-07-26 12:14:15.499868,7,97.7
EXP226079,India,E2,MA,IMG Global,108.73,78.59,27.7,Health,True,1,9,2026-08-19 12:14:15.499884,8,97.8
EXP800888,India,H1B,CA,Allianz,142.42,94.19,33.9,Renter,False,2,10,2026-08-17 12:14:15.499899,7,97.2
EXP834083,India,L1,NY,HDFC ERGO,124.47,92.69,25.5,Health,True,2,13,2026-07-07 12:14:15.499914,8,98.3
EXP569818,India,E2,GA,Allianz,98.48,77.41,21.4,Renter,True,3,10,2026-08-23 12:14:15.499928,9,97.8
EXP566975,India,L1,PA,IMG Global,104.28,71.73,31.2,Auto,False,1,7,2026-06-21 12:14:15.499942,9,98.4
EXP864353,India,E2,PA,IMG Global,90.72,66.02,27.2,Health,True,3,9,2026-07-29 12:14:15.499958,9,98.7
EXP879592,India,F1,WA,AIG,99.39,73.19,26.4,Auto,True,3,7,2026-07-29 12:14:15.499972,9,98.1
EXP800862,India,F1,MA,AIG,108.38,73.73,32.0,Renter,True,2,9,2026-05-25 12:14:15.499986,7,99.0
EXP411143,India,L1,WA,Allianz,119.97,90.27,24.8,Auto,True,3,8,2026-07-19 12:14:15.500000,9,98.4
EXP622748,India,L1,NC,Allianz,147.94,100.3,32.2,Auto+Health,False,3,8,2026-06-04 12:14:15.500014,9,99.4
EXP784857,India,F1,GA,IMG Global,111.58,77.76,30.3,Auto+Health,False,1,8,2026-05-29 12:14:15.500028,10,98.8
EXP743038,India,F1,MI,IMG Global,123.42,93.37,24.3,Auto+Health,True,2,14,2026-08-20 12:14:15.500042,10,97.2
EXP135944,India,E2,MA,IMG Global,127.03,82.81,34.8,Health,False,2,14,2026-08-04 12:14:15.500056,8,98.9
EXP654496,India,E2,GA,Allianz,115.37,76.45,33.7,Auto,True,3,12,2026-07-11 12:14:15.500070,8,99.4
EXP507217,India,B1,NY,Allianz,112.26,84.8,24.5,Auto+Health,True,2,10,2026-06-13 12:14:15.500084,9,97.7
EXP822605,India,L1,TX,AIG,116.38,76.58,34.2,Health,True,2,14,2026-08-11 12:14:15.500098,7,97.3
EXP870436,India,F1,GA,ICICI Lombard,96.74,73.78,23.7,Auto+Health,True,1,7,2026-07-12 12:14:15.500112,9,97.2
EXP611121,India,E2,FL,CHUBB,79.49,55.57,30.1,Auto,False,3,11,2026-07-10 12:14:15.500131,8,97.9
EXP616149,India,H1B,WA,AIG,129.78,90.47,30.3,Auto,True,2,8,2026-07-09 12:14:15.500145,9,98.3
EXP504962,India,L1,GA,HDFC ERGO,115.38,84.3,26.9,Health,True,3,7,2026-06-08 12:14:15.500160,9,97.5
EXP479227,India,L1,MI,Allianz,113.03,78.0,31.0,Health,False,1,13,2026-05-27 12:14:15.500174,7,97.3
EXP209341,India,L1,PA,IMG Global,106.9,69.62,34.9,Auto,True,2,8,2026-08-08 12:14:15.500188,8,98.1
EXP878652,India,H1B,CO,HDFC ERGO,114.02,74.39,34.8,Renter,False,2,11,2026-08-14 12:14:15.500202,7,97.6
EXP789967,India,F1,MA,ICICI Lombard,143.2,93.99,34.4,Auto+Health,True,2,7,2026-08-21 12:14:15.500216,8,97.1
EXP339469,India,H1B,NC,IMG Global,102.43,77.2,24.6,Auto+Health,True,3,10,2026-07-05 12:14:15.500230,8,97.9
EXP826392,India,B1,IL,ICICI Lombard,86.6,62.23,28.1,Renter,True,3,14,2026-08-19 12:14:15.500244,7,98.9
EXP411783,India,H1B,MA,CHUBB,102.93,69.33,32.6,Renter,True,1,14,2026-07-03 12:14:15.500258,7,98.1
EXP468373,India,B1,CA,IMG Global,142.83,104.93,26.5,Renter,True,2,10,2026-08-13 12:14:15.500272,10,98.0
EXP500573,India,F1,FL,IMG Global,130.03,84.64,34.9,Auto+Health,True,3,14,2026-08-22 12:14:15.500286,8,97.9
EXP214180,India,E2,CA,IMG Global,80.25,59.74,25.6,Health,True,3,9,2026-07-29 12:14:15.500300,10,99.5
EXP554260,India,E2,IL,CHUBB,125.48,96.37,23.2,Health,False,2,9,2026-06-25 12:14:15.500314,7,98.9
EXP170976,India,L1,WA,Allianz,129.7,100.31,22.7,Health,True,3,10,2026-06-26 12:14:15.500328,10,98.8
EXP758971,India,B1,WA,ICICI Lombard,110.55,83.65,24.3,Auto,True,3,9,2026-08-03 12:14:15.500342,10,97.1
EXP705552,India,L1,CA,AIG,81.71,59.61,27.1,Health,True,2,13,2026-06-14 12:14:15.500356,9,98.9
EXP864521,India,F1,CA,Allianz,142.16,95.88,32.6,Health,True,1,8,2026-05-30 12:14:15.500370,7,98.0
EXP197760,India,B1,TX,IMG Global,117.5,76.72,34.7,Auto,True,2,7,2026-08-15 12:14:15.500384,8,98.9
EXP782803,India,E2,TX,AIG,133.36,102.89,22.8,Renter,False,3,9,2026-06-23 12:14:15.500398,10,99.1
EXP557505,India,H1B,MI,AIG,85.56,62.77,26.6,Auto,True,2,10,2026-08-11 12:14:15.500412,7,97.2
EXP156076,India,F1,FL,Allianz,82.55,62.64,24.1,Renter,True,2,13,2026-08-07 12:14:15.500426,7,98.3
EXP877841,India,L1,TX,HDFC ERGO,127.56,86.5,32.2,Auto+Health,False,2,11,2026-08-17 12:14:15.500440,9,98.2
EXP595351,India,E2,TX,ICICI Lombard,82.55,63.39,23.2,Auto,False,3,10,2026-06-23 12:14:15.500454,10,98.6
EXP956019,India,E2,GA,HDFC ERGO,133.19,98.59,26.0,Auto,True,1,11,2026-06-18 12:14:15.500469,8,98.7
EXP855731,India,L1,CO,HDFC ERGO,113.85,74.04,35.0,Auto+Health,False,1,8,2026-08-23 12:14:15.500485,7,97.4
EXP155499,India,L1,TX,ICICI Lombard,129.95,103.31,20.5,Auto+Health,False,3,12,2026-07-09 12:14:15.500500,10,98.1
EXP773414,India,F1,GA,Allianz,139.43,106.49,23.6,Auto,True,1,7,2026-07-18 12:14:15.500515,8,99.4
EXP731235,India,E2,CO,AIG,98.38,64.66,34.3,Auto,True,2,13,2026-06-27 12:14:15.500532,8,98.1
EXP737035,India,E2,NC,AIG,118.75,77.74,34.5,Health,True,3,7,2026-07-06 12:14:15.500548,10,98.3
EXP675298,India,H1B,NY,IMG Global,143.24,114.04,20.4,Health,True,2,13,2026-06-14 12:14:15.500564,8,97.9
EXP815092,India,H1B,TX,ICICI Lombard,75.8,53.74,29.1,Auto+Health,True,2,7,2026-07-09 12:14:15.500579,9,98.9
EXP537384,India,E2,TX,HDFC ERGO,117.46,85.78,27.0,Renter,True,1,12,2026-08-03 12:14:15.500595,9,98.9
EXP226160,India,H1B,CO,ICICI Lombard,88.6,59.85,32.4,Auto,True,2,10,2026-07-09 12:14:15.500610,7,98.2
EXP765860,India,F1,TX,AIG,99.91,78.39,21.5,Auto+Health,True,1,14,2026-06-17 12:14:15.500626,7,97.6
EXP192959,India,L1,NC,ICICI Lombard,105.81,69.24,34.6,Auto+Health,False,3,11,2026-07-25 12:14:15.500641,8,98.9
EXP971093,India,B1,TX,ICICI Lombard,140.86,106.9,24.1,Health,False,3,12,2026-08-04 12:14:15.500656,7,97.4
EXP940692,India,E2,CA,AIG,145.11,106.53,26.6,Health,True,3,14,2026-07-01 12:14:15.500672,9,97.3
EXP388613,India,H1B,CA,AIG,116.39,75.93,34.8,Auto+Health,True,3,11,2026-06-23 12:14:15.500687,9,97.9
EXP201587,India,F1,MI,CHUBB,99.52,79.02,20.6,Auto,True,3,10,2026-05-27 12:14:15.500702,9,97.5
EXP164536,India,E2,PA,CHUBB,131.47,98.58,25.0,Auto,False,1,13,2026-06-07 12:14:15.500718,7,97.9
EXP739789,India,E2,GA,ICICI Lombard,111.67,83.32,25.4,Renter,True,1,11,2026-06-03 12:14:15.500733,8,98.1
EXP589152,India,H1B,MA,Allianz,105.38,76.47,27.4,Health,True,3,13,2026-08-07 12:14:15.500749,9,99.5
EXP496504,India,F1,TX,Allianz,113.32,76.32,32.6,Auto,False,1,7,2026-08-02 12:14:15.500764,8,98.1
EXP738045,India,F1,NC,CHUBB,135.22,96.77,28.4,Renter,True,1,13,2026-06-09 12:14:15.500779,10,97.7
EXP206721,India,H1B,TX,AIG,139.04,104.27,25.0,Renter,True,3,11,2026-06-13 12:14:15.500795,8,98.8
EXP454991,India,H1B,NC,ICICI Lombard,87.7,65.25,25.6,Auto+Health,True,1,10,2026-06-27 12:14:15.500813,9,97.2
EXP506755,India,L1,TX,HDFC ERGO,78.15,60.34,22.8,Auto,True,1,13,2026-07-23 12:14:15.500828,8,98.3
EXP192007,India,B1,NY,IMG Global,139.17,101.59,27.0,Auto+Health,True,2,7,2026-07-15 12:14:15.500844,9,97.8
EXP842623,India,E2,MI,ICICI Lombard,98.88,75.51,23.6,Auto+Health,True,1,10,2026-05-26 12:14:15.500859,10,97.3
EXP759437,India,B1,NY,IMG Global,118.6,89.45,24.6,Health,True,2,9,2026-07-28 12:14:15.500875,10,98.0
EXP667442,India,B1,WA,CHUBB,116.06,80.09,31.0,Auto,True,1,10,2026-06-22 12:14:15.500891,10,98.6
EXP200178,India,F1,MI,HDFC ERGO,142.16,107.66,24.3,Auto,True,2,13,2026-06-20 12:14:15.500908,8,99.0
EXP814661,India,F1,MA,ICICI Lombard,125.62,91.75,27.0,Health,True,3,13,2026-07-17 12:14:15.500922,7,98.1
EXP829855,India,B1,NC,CHUBB,101.81,79.97,21.5,Auto,True,1,8,2026-06-28 12:14:15.500936,9,98.9
EXP242070,India,B1,MI,IMG Global,124.66,88.87,28.7,Auto,True,1,11,2026-06-27 12:14:15.500950,10,97.4
EXP190238,India,F1,PA,ICICI Lombard,141.44,108.97,23.0,Renter,False,2,7,2026-08-06 12:14:15.500965,8,97.6
EXP129746,India,B1,NY,CHUBB,136.64,89.86,34.2,Auto+Health,False,2,8,2026-06-30 12:14:15.500979,7,97.1
EXP246370,India,F1,IL,HDFC ERGO,126.63,84.81,33.0,Health,True,2,12,2026-07-13 12:14:15.500993,10,97.8
EXP162682,India,H1B,CO,HDFC ERGO,115.85,92.04,20.6,Auto+Health,False,1,10,2026-06-08 12:14:15.501007,8,99.2
EXP590990,India,E2,MI,AIG,95.59,66.25,30.7,Auto,True,3,9,2026-08-09 12:14:15.501021,8,99.0
EXP209747,India,B1,WA,ICICI Lombard,109.94,85.0,22.7,Health,True,2,13,2026-07-18 12:14:15.501035,10,97.4
EXP835985,India,F1,MA,HDFC ERGO,105.56,68.79,34.8,Auto,True,2,11,2026-05-26 12:14:15.501049,10,98.0
EXP417991,India,L1,NC,HDFC ERGO,139.1,94.42,32.1,Health,True,2,11,2026-07-13 12:14:15.501063,10,99.5
EXP365380,India,B1,IL,IMG Global,130.54,97.75,25.1,Auto,False,1,7,2026-06-24 12:14:15.501077,9,98.8
EXP447265,India,B1,MI,ICICI Lombard,118.4,90.31,23.7,Auto+Health,True,2,8,2026-06-28 12:14:15.501091,7,97.3
EXP618826,India,F1,IL,IMG Global,75.19,57.94,22.9,Auto,True,3,12,2026-08-17 12:14:15.501104,10,99.1
EXP663362,India,E2,FL,HDFC ERGO,93.51,65.29,30.2,Renter,True,2,13,2026-08-07 12:14:15.501118,8,98.0
EXP626220,India,F1,PA,CHUBB,96.31,75.86,21.2,Auto,True,2,13,2026-07-26 12:14:15.501136,10,99.1
EXP100481,India,H1B,WA,AIG,102.2,79.52,22.2,Auto,True,1,13,2026-07-29 12:14:15.501150,7,98.9
EXP313714,India,E2,CA,CHUBB,137.99,94.18,31.7,Auto+Health,False,2,14,2026-08-17 12:14:15.501164,10,97.7
EXP466145,India,L1,MI,HDFC ERGO,119.13,84.1,29.4,Auto+Health,True,2,10,2026-05-26 12:14:15.501178,10,97.6
EXP834382,India,L1,NY,Allianz,145.23,109.37,24.7,Auto+Health,False,3,12,2026-07-16 12:14:15.501192,9,98.7
EXP192303,India,E2,CO,IMG Global,107.87,71.31,33.9,Auto+Health,True,2,13,2026-05-30 12:14:15.501207,8,99.0
EXP316086,India,L1,NY,HDFC ERGO,140.54,98.53,29.9,Auto+Health,True,3,8,2026-05-28 12:14:15.501221,10,98.2
EXP443012,India,H1B,WA,Allianz,98.31,75.95,22.7,Renter,True,2,12,2026-06-19 12:14:15.501235,7,97.5
EXP175942,India,H1B,CO,CHUBB,129.92,102.58,21.0,Health,True,3,13,2026-06-04 12:14:15.501249,10,99.1
EXP538609,India,L1,TX,AIG,134.94,104.24,22.8,Auto+Health,True,2,10,2026-06-04 12:14:15.501263,10,98.5
EXP984701,India,H1B,IL,CHUBB,104.04,71.17,31.6,Auto,False,2,12,2026-08-10 12:14:15.501277,9,97.6
EXP824688,India,H1B,MI,Allianz,127.68,97.41,23.7,Auto+Health,True,3,10,2026-06-29 12:14:15.501291,10,97.5
EXP348491,India,L1,PA,IMG Global,95.9,65.08,32.1,Renter,True,3,12,2026-07-21 12:14:15.501306,8,98.4
EXP294358,India,H1B,MA,IMG Global,143.65,109.23,24.0,Auto+Health,True,3,10,2026-07-16 12:14:15.501320,9,98.9
EXP454739,India,L1,MI,HDFC ERGO,90.74,62.27,31.4,Auto,False,2,10,2026-07-06 12:14:15.501334,9,98.7
EXP546915,India,F1,IL,CHUBB,134.09,89.86,33.0,Auto+Health,True,1,11,2026-07-11 12:14:15.501348,9,99.5
EXP971309,India,H1B,FL,CHUBB,126.91,96.17,24.2,Auto+Health,True,1,8,2026-06-12 12:14:15.501363,8,97.8
EXP405644,India,E2,TX,Allianz,109.2,74.72,31.6,Auto+Health,True,3,7,2026-07-05 12:14:15.501376,8,97.2
EXP384665,India,E2,PA,CHUBB,135.14,99.41,26.4,Renter,True,2,9,2026-07-23 12:14:15.501392,8,97.4
EXP952711,India,L1,PA,AIG,85.28,59.06,30.7,Renter,False,3,12,2026-08-15 12:14:15.501406,7,99.1
EXP366164,India,F1,PA,HDFC ERGO,102.95,75.06,27.1,Renter,True,2,11,2026-06-26 12:14:15.501420,8,97.0
EXP236570,India,L1,IL,ICICI Lombard,137.64,98.53,28.4,Renter,False,2,7,2026-06-13 12:14:15.501434,8,99.0
EXP938864,India,F1,NY,ICICI Lombard,82.95,58.05,30.0,Auto,True,2,8,2026-08-09 12:14:15.501448,10,97.1
EXP587912,India,B1,CA,Allianz,147.86,116.85,21.0,Renter,True,1,7,2026-06-10 12:14:15.501462,10,99.0
EXP498228,India,H1B,FL,ICICI Lombard,139.06,102.57,26.2,Renter,False,2,8,2026-06-29 12:14:15.501478,7,98.2
EXP376379,India,L1,FL,HDFC ERGO,97.74,72.91,25.4,Auto,True,2,13,2026-08-01 12:14:15.501494,8,98.3
EXP420788,India,E2,GA,ICICI Lombard,117.48,84.3,28.2,Auto,False,2,12,2026-06-01 12:14:15.501509,10,98.7
EXP739299,India,H1B,WA,HDFC ERGO,108.17,80.19,25.9,Renter,False,3,9,2026-07-29 12:14:15.501525,8,97.1
EXP747390,India,B1,NY,IMG Global,110.54,87.38,21.0,Renter,False,2,14,2026-06-03 12:14:15.501541,10,97.1
EXP394712,India,E2,IL,HDFC ERGO,114.05,80.07,29.8,Auto,True,1,8,2026-07-16 12:14:15.501556,9,98.2
EXP685759,India,B1,WA,AIG,119.95,91.88,23.4,Auto,True,2,12,2026-07-10 12:14:15.501572,10,99.4
EXP451828,India,H1B,FL,HDFC ERGO,137.66,100.63,26.9,Auto,True,2,12,2026-06-02 12:14:15.501587,9,98.2
EXP266401,India,F1,CO,AIG,117.48,90.5,23.0,Auto,True,2,14,2026-08-12 12:14:15.501603,7,97.0
EXP457647,India,E2,PA,IMG Global,93.94,64.2,31.7,Auto,True,1,12,2026-06-06 12:14:15.501618,10,99.4
EXP523646,India,E2,CA,CHUBB,95.41,68.93,27.8,Health,True,1,9,2026-07-11 12:14:15.501634,9,98.0
EXP320371,India,F1,TX,AIG,146.44,104.26,28.8,Renter,True,1,12,2026-07-29 12:14:15.501649,7,98.8
EXP272375,India,E2,TX,HDFC ERGO,122.13,95.22,22.0,Auto,True,3,12,2026-08-07 12:14:15.501665,8,97.9
EXP482529,India,H1B,NY,CHUBB,127.56,89.41,29.9,Health,True,3,11,2026-06-02 12:14:15.501681,9,98.4
EXP319916,India,F1,NC,AIG,135.48,95.77,29.3,Auto,True,2,7,2026-06-27 12:14:15.501696,8,98.8
EXP888242,India,L1,NC,ICICI Lombard,92.74,72.13,22.2,Auto,True,2,7,2026-07-23 12:14:15.501712,8,99.5
EXP956448,India,F1,WA,IMG Global,138.43,90.2,34.8,Auto+Health,True,2,10,2026-08-22 12:14:15.501729,9,98.8
EXP689529,India,F1,CA,AIG,119.51,83.63,30.0,Auto,True,2,10,2026-06-26 12:14:15.501745,8,97.0
EXP726536,India,F1,NY,HDFC ERGO,130.77,87.36,33.2,Auto,True,1,12,2026-06-13 12:14:15.501761,9,99.2
EXP428606,India,E2,GA,HDFC ERGO,120.14,79.02,34.2,Auto+Health,True,1,13,2026-07-13 12:14:15.501776,10,99.0
EXP784880,India,H1B,CA,Allianz,117.89,85.54,27.4,Renter,True,3,14,2026-08-17 12:14:15.501792,8,98.6
EXP661199,India,B1,NC,CHUBB,136.98,92.58,32.4,Auto,True,2,8,2026-08-14 12:14:15.501808,9,97.1
EXP603038,India,E2,NC,AIG,77.94,57.59,26.1,Health,True,1,10,2026-06-01 12:14:15.501823,10,98.7
EXP156336,India,H1B,FL,AIG,113.97,88.16,22.6,Auto+Health,True,2,12,2026-08-12 12:14:15.501838,9,99.2
EXP294500,India,E2,TX,ICICI Lombard,114.01,74.43,34.7,Renter,True,1,14,2026-07-28 12:14:15.501854,9,99.5
EXP724772,India,E2,CA,Allianz,100.16,72.92,27.2,Renter,False,3,12,2026-05-31 12:14:15.501869,9,98.5
EXP534624,India,F1,MA,AIG,106.34,83.46,21.5,Auto,True,3,12,2026-08-16 12:14:15.501885,7,97.5
EXP478999,India,H1B,IL,AIG,90.48,70.71,21.9,Renter,True,3,9,2026-07-04 12:14:15.501900,10,98.5
EXP432482,India,B1,MA,ICICI Lombard,147.07,98.62,32.9,Renter,False,2,10,2026-08-12 12:14:15.501915,7,98.7
EXP539885,India,B1,TX,CHUBB,111.0,74.4,33.0,Auto,False,3,7,2026-07-31 12:14:15.501929,9,98.1
EXP175538,India,F1,IL,AIG,102.76,74.99,27.0,Auto,True,2,10,2026-07-15 12:14:15.501944,10,97.0
EXP709594,India,L1,CA,CHUBB,145.34,99.18,31.8,Health,True,3,8,2026-07-02 12:14:15.501958,10,97.9
EXP888365,India,F1,MI,ICICI Lombard,123.5,88.28,28.5,Renter,True,3,7,2026-08-04 12:14:15.501972,7,98.7
EXP967185,India,F1,NY,CHUBB,84.7,66.43,21.6,Auto,True,1,8,2026-06-30 12:14:15.501986,7,98.8
EXP461702,India,F1,NY,HDFC ERGO,85.3,64.56,24.3,Health,False,2,12,2026-08-12 12:14:15.502000,7,97.1
EXP498999,India,H1B,MA,Allianz,101.64,68.51,32.6,Renter,True,3,14,2026-08-18 12:14:15.502014,9,97.6
EXP364698,India,B1,WA,CHUBB,119.22,82.05,31.2,Health,True,1,9,2026-08-08 12:14:15.502029,7,98.0
EXP422193,India,H1B,WA,ICICI Lombard,85.45,60.09,29.7,Auto+Health,False,1,13,2026-08-07 12:14:15.502043,8,99.0
EXP350306,India,B1,NY,CHUBB,84.33,60.45,28.3,Renter,True,2,10,2026-08-02 12:14:15.502057,9,99.3
EXP499702,India,L1,MA,HDFC ERGO,77.04,51.77,32.8,Auto+Health,False,1,13,2026-06-01 12:14:15.502071,10,98.1
EXP210603,India,F1,PA,CHUBB,95.64,62.4,34.8,Auto+Health,True,3,14,2026-06-25 12:14:15.502085,10,98.5
EXP197067,India,E2,FL,IMG Global,128.76,87.58,32.0,Health,True,2,7,2026-06-13 12:14:15.502099,10,98.0
EXP369494,India,E2,IL,Allianz,101.33,75.86,25.1,Auto+Health,False,3,8,2026-07-19 12:14:15.502113,7,97.7
EXP992405,India,B1,MA,CHUBB,101.02,70.24,30.5,Health,True,3,7,2026-08-04 12:14:15.502127,7,98.9
EXP489821,India,L1,FL,Allianz,116.43,79.42,31.8,Auto,True,2,8,2026-07-26 12:14:15.502141,7,97.5
EXP916011,India,B1,NC,Allianz,111.68,74.33,33.4,Health,False,2,13,2026-06-06 12:14:15.502155,7,97.9
EXP569058,India,F1,CO,ICICI Lombard,82.13,54.81,33.3,Auto,True,3,14,2026-07-26 12:14:15.502169,10,99.4
EXP814732,India,H1B,IL,ICICI Lombard,148.09,102.65,30.7,Renter,False,2,9,2026-06-18 12:14:15.502183,8,97.0
EXP281841,India,F1,MI,ICICI Lombard,93.7,63.35,32.4,Auto,False,3,12,2026-07-01 12:14:15.502197,8,99.0
EXP113009,India,B1,MA,Allianz,104.93,81.29,22.5,Auto+Health,True,2,12,2026-06-28 12:14:15.502211,10,98.2
EXP393687,India,E2,NC,IMG Global,141.59,92.26,34.8,Auto,True,1,14,2026-07-08 12:14:15.502225,7,97.9
EXP315735,India,F1,WA,CHUBB,97.23,70.05,27.9,Auto,True,2,10,2026-08-09 12:14:15.502239,10,98.6
EXP507303,India,F1,IL,CHUBB,143.23,102.76,28.3,Auto,True,3,7,2026-07-23 12:14:15.502253,10,98.4
EXP755487,India,H1B,NY,Allianz,130.58,98.77,24.4,Auto,False,1,12,2026-07-20 12:14:15.502267,8,98.3
EXP436016,India,B1,CO,IMG Global,89.96,65.14,27.6,Auto+Health,False,1,8,2026-07-28 12:14:15.502282,7,98.5
EXP646822,India,H1B,GA,AIG,133.74,102.75,23.2,Health,True,1,8,2026-06-05 12:14:15.502296,7,97.7
EXP376846,India,E2,FL,AIG,147.89,101.77,31.2,Auto,False,2,7,2026-06-12 12:14:15.502311,9,98.6
EXP752076,India,F1,MA,IMG Global,87.52,70.0,20.0,Auto,True,2,10,2026-07-08 12:14:15.502326,9,98.7
EXP810863,India,E2,IL,IMG Global,98.58,73.92,25.0,Renter,False,2,10,2026-06-08 12:14:15.502340,7,97.6
EXP325620,India,E2,TX,IMG Global,97.0,71.26,26.5,Auto+Health,False,2,7,2026-08-03 12:14:15.502354,7,97.7
EXP263694,India,E2,NC,CHUBB,92.16,61.85,32.9,Health,True,2,11,2026-05-25 12:14:15.502368,7,99.0
EXP539435,India,H1B,NC,Allianz,118.38,78.19,33.9,Health,False,2,12,2026-05-26 12:14:15.502382,9,97.1
EXP425228,India,B1,FL,ICICI Lombard,111.64,84.58,24.2,Auto+Health,True,3,13,2026-05-26 12:14:15.502396,9,98.3
EXP214429,India,B1,NY,AIG,106.91,82.42,22.9,Renter,True,1,7,2026-08-19 12:14:15.502410,8,97.3
EXP836037,India,F1,CA,CHUBB,80.11,53.69,33.0,Auto,True,2,13,2026-08-09 12:14:15.502424,7,99.1
EXP811389,India,F1,CA,AIG,84.97,58.95,30.6,Renter,True,3,14,2026-08-07 12:14:15.502438,10,99.2
EXP735260,India,F1,MA,CHUBB,129.17,97.15,24.8,Auto,False,2,9,2026-06-01 12:14:15.502452,10,97.7
EXP550636,India,L1,IL,IMG Global,134.3,93.16,30.6,Auto+Health,True,1,13,2026-05-26 12:14:15.502466,8,98.7
EXP875833,India,F1,MA,IMG Global,122.41,93.32,23.8,Renter,True,2,12,2026-07-28 12:14:15.502480,9,97.3
EXP551398,India,H1B,MA,HDFC ERGO,142.43,108.69,23.7,Renter,True,3,14,2026-08-18 12:14:15.502494,10,97.8
EXP271806,India,E2,MI,AIG,102.0,79.71,21.9,Auto,True,1,9,2026-05-26 12:14:15.502508,9,98.0
EXP673941,India,F1,PA,ICICI Lombard,77.53,61.1,21.2,Health,False,2,7,2026-06-27 12:14:15.502522,10,97.9
EXP581214,India,E2,CO,Allianz,91.48,62.7,31.5,Health,True,1,10,2026-07-20 12:14:15.502537,8,98.6
EXP765359,India,E2,PA,Allianz,107.83,74.72,30.7,Auto,True,2,12,2026-06-25 12:14:15.502553,7,98.1
EXP661318,India,B1,CA,ICICI Lombard,96.04,66.57,30.7,Health,True,1,8,2026-07-26 12:14:15.502568,10,99.5
