expat_id,previous_company,plan_end_date,reason_left_previous,reason_chose_ratha,had_ratha_before,premium_savings_percent,onboarding_speed_advantage_days,india_coverage_interest,acquisition_cost_estimated,lifetime_value_projected
EXP274675,CHUBB,2026-08-10 18:34:22.956070,High premium,Comprehensive expat coverage,False,16.2,10,True,193.4,1830.31
EXP742450,Allianz,2026-07-13 18:34:22.956079,Complex onboarding,Simpler process,False,20.3,7,True,62.11,4772.98
EXP518791,Allianz,2026-08-07 18:34:22.956089,Slow claims processing,Better affordability,False,32.5,10,True,89.94,2049.23
EXP862512,CHUBB,2026-08-02 18:34:22.956099,Poor customer service,Simpler process,False,25.7,10,False,180.08,3457.41
EXP555552,AIG,2026-07-27 18:34:22.956108,High premium,Simpler process,False,33.7,5,False,125.88,4559.0
EXP595846,AIG,2026-08-05 18:34:22.956118,High premium,Faster onboarding,False,31.7,8,True,194.19,3475.9
EXP932230,IMG Global,2026-07-21 18:34:22.956127,Complex onboarding,Faster onboarding,False,31.0,7,True,124.88,1556.4
EXP735456,IMG Global,2026-07-01 18:34:22.956136,Slow claims processing,Faster onboarding,False,17.0,7,True,132.86,4888.24
EXP706585,HDFC ERGO,2026-07-05 18:34:22.956146,High premium,Faster onboarding,False,23.2,7,True,72.5,4165.05
EXP824817,HDFC ERGO,2026-07-07 18:34:22.956156,High premium,Simpler process,False,29.2,7,True,180.38,2386.54
EXP210662,ICICI Lombard,2026-07-30 18:34:22.956165,Limited coverage options,Better customer support,False,22.6,10,True,86.93,2469.09
EXP859012,ICICI Lombard,2026-08-04 18:34:22.956175,High premium,Comprehensive expat coverage,False,16.7,8,True,112.72,2640.54
EXP713026,CHUBB,2026-08-04 18:34:22.956184,Limited coverage options,India-USA coordination,False,31.8,6,True,57.73,2474.6
EXP371881,HDFC ERGO,2026-07-31 18:34:22.956194,High premium,Better affordability,False,28.2,6,True,135.5,4414.16
EXP620172,Allianz,2026-06-26 18:34:22.956203,Poor customer service,India-USA coordination,False,30.6,9,False,63.4,1663.09
EXP349867,Allianz,2026-08-16 18:34:22.956213,Slow claims processing,India-USA coordination,False,27.9,5,True,158.74,2698.29
EXP922107,AIG,2026-07-01 18:34:22.956222,High premium,India-USA coordination,False,32.6,4,True,141.09,2882.82
EXP900244,Allianz,2026-07-06 18:34:22.956232,Poor customer service,Better affordability,False,28.5,5,True,96.84,3517.65
EXP423013,IMG Global,2026-07-02 18:34:22.956241,High premium,Simpler process,False,19.4,6,True,132.92,2606.08
EXP269446,ICICI Lombard,2026-07-11 18:34:22.956251,Complex onboarding,Better affordability,False,29.4,5,True,133.05,2297.49
EXP616875,AIG,2026-08-05 18:34:22.956260,Poor customer service,Better customer support,False,16.5,10,True,151.37,2651.37
EXP200242,ICICI Lombard,2026-08-06 18:34:22.956270,No India coverage,Comprehensive expat coverage,False,27.1,10,False,157.91,3197.76
EXP622904,ICICI Lombard,2026-07-15 18:34:22.956280,Complex onboarding,Faster onboarding,False,23.9,8,True,183.6,4233.81
EXP898422,HDFC ERGO,2026-06-28 18:34:22.956289,Complex onboarding,Simpler process,False,18.6,6,False,72.71,4125.91
EXP870648,CHUBB,2026-07-15 18:34:22.956299,No India coverage,Better affordability,False,17.6,5,False,92.66,2909.64
EXP313776,Allianz,2026-08-21 18:34:22.956308,High premium,Better customer support,False,16.7,10,True,174.04,1617.56
EXP317871,HDFC ERGO,2026-08-07 18:34:22.956318,No India coverage,India-USA coordination,False,31.5,5,True,196.19,4075.53
EXP271144,HDFC ERGO,2026-08-01 18:34:22.956327,Limited coverage options,India-USA coordination,False,31.4,10,True,102.42,4677.55
EXP388139,Allianz,2026-08-09 18:34:22.956337,Limited coverage options,Simpler process,False,17.6,9,True,95.67,4727.22
EXP316995,Allianz,2026-07-08 18:34:22.956346,Slow claims processing,Comprehensive expat coverage,False,25.7,4,True,140.0,4474.8
EXP332189,AIG,2026-07-30 18:34:22.956356,No India coverage,Comprehensive expat coverage,False,25.0,7,False,109.63,3896.61
EXP429159,HDFC ERGO,2026-08-21 18:34:22.956366,No India coverage,India-USA coordination,False,19.8,8,False,173.19,1947.6
EXP737950,Allianz,2026-08-15 18:34:22.956375,Limited coverage options,Faster onboarding,False,27.3,8,True,60.09,3293.47
EXP728308,HDFC ERGO,2026-07-29 18:34:22.956385,High premium,Simpler process,False,20.4,10,True,103.76,1842.89
EXP912066,IMG Global,2026-08-16 18:34:22.956394,Poor customer service,Faster onboarding,False,22.1,8,False,80.97,2517.03
EXP586793,Allianz,2026-08-04 18:34:22.956403,Slow claims processing,Comprehensive expat coverage,False,31.4,4,False,130.87,3157.28
EXP602454,HDFC ERGO,2026-07-09 18:34:22.956415,Poor customer service,India-USA coordination,False,30.1,5,True,165.63,1641.82
EXP809040,HDFC ERGO,2026-07-15 18:34:22.956430,High premium,India-USA coordination,False,16.9,8,True,101.98,3063.48
EXP388687,ICICI Lombard,2026-07-02 18:34:22.956441,No India coverage,Faster onboarding,False,30.4,10,False,84.19,2289.03
EXP510855,ICICI Lombard,2026-07-19 18:34:22.956451,No India coverage,Comprehensive expat coverage,False,23.3,9,True,149.47,4966.08
EXP802452,Allianz,2026-07-29 18:34:22.956462,Poor customer service,Better customer support,False,16.4,7,True,119.91,3907.91
EXP708019,Allianz,2026-07-28 18:34:22.956473,Limited coverage options,India-USA coordination,False,29.9,9,True,73.13,2625.45
EXP769322,HDFC ERGO,2026-08-07 18:34:22.956483,Poor customer service,Better affordability,False,15.4,8,True,82.32,3471.91
EXP712397,IMG Global,2026-08-21 18:34:22.956494,High premium,Comprehensive expat coverage,False,17.8,5,True,190.54,4608.44
EXP121766,IMG Global,2026-08-16 18:34:22.956504,Complex onboarding,India-USA coordination,False,24.9,8,True,88.31,3724.63
EXP141328,HDFC ERGO,2026-07-13 18:34:22.956515,No India coverage,Simpler process,False,20.2,9,False,151.85,4657.46
EXP623191,CHUBB,2026-08-13 18:34:22.956525,High premium,Simpler process,False,22.5,7,True,160.55,3134.2
EXP178185,AIG,2026-08-21 18:34:22.956536,Slow claims processing,India-USA coordination,False,18.8,6,True,168.42,4335.62
EXP827576,HDFC ERGO,2026-08-15 18:34:22.956546,High premium,Simpler process,False,32.1,7,True,102.41,2913.78
EXP965311,ICICI Lombard,2026-07-09 18:34:22.956556,High premium,Faster onboarding,False,28.8,9,False,170.78,2757.95
EXP270583,CHUBB,2026-06-25 18:34:22.956565,Limited coverage options,India-USA coordination,False,25.5,9,True,187.58,3416.63
EXP329840,ICICI Lombard,2026-08-19 18:34:22.956575,Poor customer service,Better affordability,False,32.1,7,True,92.42,3224.06
EXP510168,HDFC ERGO,2026-08-23 18:34:22.956585,High premium,India-USA coordination,False,26.1,5,True,57.47,3920.44
EXP765669,CHUBB,2026-08-05 18:34:22.956594,Limited coverage options,Better affordability,False,24.9,10,True,62.41,4769.01
EXP146894,IMG Global,2026-07-10 18:34:22.956604,High premium,Simpler process,False,23.5,10,False,90.57,4500.56
EXP683691,Allianz,2026-07-21 18:34:22.956614,Complex onboarding,Better affordability,False,19.9,6,True,128.49,3331.52
EXP690811,CHUBB,2026-06-29 18:34:22.956623,Limited coverage options,Comprehensive expat coverage,False,21.1,6,False,189.53,4396.2
EXP489268,IMG Global,2026-08-09 18:34:22.956633,Complex onboarding,Faster onboarding,False,26.9,5,False,63.63,2805.61
EXP963029,Allianz,2026-07-01 18:34:22.956642,Poor customer service,Comprehensive expat coverage,False,34.4,5,False,112.62,4987.56
EXP118807,ICICI Lombard,2026-07-29 18:34:22.956651,Complex onboarding,Faster onboarding,False,15.6,9,False,195.12,3491.54
EXP633950,AIG,2026-07-24 18:34:22.956661,No India coverage,India-USA coordination,False,27.4,6,True,146.52,4712.63
EXP155099,HDFC ERGO,2026-07-05 18:34:22.956670,Slow claims processing,Faster onboarding,False,28.2,7,True,116.81,2915.86
EXP984112,IMG Global,2026-07-04 18:34:22.956680,High premium,India-USA coordination,False,32.7,7,True,142.99,3025.16
EXP279750,ICICI Lombard,2026-08-18 18:34:22.956689,Slow claims processing,Comprehensive expat coverage,False,20.8,6,True,127.7,4040.14
EXP757385,HDFC ERGO,2026-07-28 18:34:22.956706,Limited coverage options,India-USA coordination,False,23.5,8,False,159.69,2687.93
EXP951556,HDFC ERGO,2026-07-08 18:34:22.956716,Limited coverage options,Comprehensive expat coverage,False,24.8,5,True,53.36,1924.8
EXP187759,Allianz,2026-08-08 18:34:22.956726,Limited coverage options,Simpler process,False,26.1,6,True,193.04,2789.29
EXP441441,AIG,2026-07-25 18:34:22.956735,Poor customer service,India-USA coordination,False,16.3,9,True,188.54,2654.43
EXP468661,IMG Global,2026-08-17 18:34:22.956745,Slow claims processing,Better customer support,False,31.2,7,True,87.84,4285.25
EXP382562,Allianz,2026-07-20 18:34:22.956754,Slow claims processing,Better customer support,False,26.3,9,True,113.33,4348.28
EXP922730,HDFC ERGO,2026-08-17 18:34:22.956763,Complex onboarding,Comprehensive expat coverage,False,16.5,9,True,114.68,2744.93
EXP553892,AIG,2026-07-14 18:34:22.956773,No India coverage,India-USA coordination,False,33.2,9,True,137.95,4512.77
EXP343616,AIG,2026-07-17 18:34:22.956782,Slow claims processing,India-USA coordination,False,27.6,4,False,189.23,2507.25
EXP193408,IMG Global,2026-08-11 18:34:22.956792,Poor customer service,Faster onboarding,False,33.3,8,True,52.62,3583.89
EXP461315,AIG,2026-06-28 18:34:22.956801,Complex onboarding,Better customer support,False,18.3,9,True,66.11,2242.11
EXP296967,Allianz,2026-07-28 18:34:22.956810,High premium,Simpler process,False,23.0,10,True,148.26,1992.14
EXP489169,ICICI Lombard,2026-07-05 18:34:22.956820,Poor customer service,Comprehensive expat coverage,False,27.7,8,True,165.54,4727.5
EXP573817,CHUBB,2026-06-27 18:34:22.956831,Complex onboarding,Faster onboarding,False,29.9,7,True,100.09,4976.22
EXP992898,IMG Global,2026-08-15 18:34:22.956842,No India coverage,Comprehensive expat coverage,False,23.4,4,False,110.12,2957.09
EXP461467,AIG,2026-07-04 18:34:22.956852,No India coverage,Better customer support,False,29.6,5,True,131.91,2440.91
EXP649288,CHUBB,2026-07-08 18:34:22.956862,Limited coverage options,Better customer support,False,22.0,4,False,184.26,2241.84
EXP326797,ICICI Lombard,2026-07-15 18:34:22.956873,No India coverage,Comprehensive expat coverage,False,15.1,10,False,132.79,4391.51
EXP187009,Allianz,2026-08-09 18:34:22.956883,Complex onboarding,Comprehensive expat coverage,False,23.3,6,False,182.7,3019.54
EXP411863,IMG Global,2026-07-02 18:34:22.956893,Limited coverage options,Simpler process,False,20.9,10,True,110.0,2114.39
EXP596916,CHUBB,2026-08-15 18:34:22.956904,Complex onboarding,Better affordability,False,27.7,7,False,63.81,3463.8
EXP204927,Allianz,2026-08-15 18:34:22.956914,Complex onboarding,India-USA coordination,False,27.7,10,True,66.47,4936.2
EXP155273,Allianz,2026-07-29 18:34:22.956924,High premium,Simpler process,False,18.1,6,False,51.98,4868.3
EXP177321,CHUBB,2026-07-12 18:34:22.956935,Limited coverage options,Simpler process,False,24.3,7,False,167.27,4928.38
EXP762957,HDFC ERGO,2026-07-24 18:34:22.956945,Slow claims processing,Simpler process,False,30.1,10,True,184.2,3115.65
EXP548467,AIG,2026-08-17 18:34:22.956955,No India coverage,Comprehensive expat coverage,False,27.2,8,False,137.17,2393.76
EXP789308,Allianz,2026-07-10 18:34:22.956966,Complex onboarding,India-USA coordination,False,21.8,6,True,173.93,2403.22
EXP573007,AIG,2026-08-18 18:34:22.956977,No India coverage,Faster onboarding,False,27.3,9,True,85.37,3104.61
EXP691804,CHUBB,2026-07-12 18:34:22.956987,Complex onboarding,Simpler process,False,33.4,8,True,83.51,2834.02
EXP490075,CHUBB,2026-07-08 18:34:22.956997,Poor customer service,Simpler process,False,31.6,7,False,103.98,4222.57
EXP583872,CHUBB,2026-07-14 18:34:22.957007,Complex onboarding,India-USA coordination,False,21.3,5,True,136.6,2563.21
EXP629031,AIG,2026-06-28 18:34:22.957027,Slow claims processing,Better affordability,False,16.0,8,False,67.23,3967.63
EXP444521,HDFC ERGO,2026-08-01 18:34:22.957038,Slow claims processing,Comprehensive expat coverage,False,24.8,6,True,109.95,4829.54
EXP268908,IMG Global,2026-08-14 18:34:22.957048,Poor customer service,Simpler process,False,17.9,7,True,175.44,2709.12
EXP965965,AIG,2026-07-19 18:34:22.957057,No India coverage,Faster onboarding,False,29.1,4,True,153.1,2112.39
EXP619628,CHUBB,2026-06-29 18:34:22.957066,Limited coverage options,India-USA coordination,False,25.3,5,True,150.7,3386.39
EXP525399,HDFC ERGO,2026-08-16 18:34:22.957076,Slow claims processing,Comprehensive expat coverage,False,17.3,6,True,88.13,1775.36
EXP998548,CHUBB,2026-07-01 18:34:22.957085,Limited coverage options,Better customer support,False,19.8,8,False,171.71,2451.12
EXP115412,HDFC ERGO,2026-08-03 18:34:22.957095,Poor customer service,Better customer support,False,30.8,10,False,68.5,2475.28
EXP629422,CHUBB,2026-07-19 18:34:22.957104,Slow claims processing,Comprehensive expat coverage,False,30.4,7,False,92.91,2159.99
EXP654269,CHUBB,2026-08-16 18:34:22.957114,High premium,Faster onboarding,False,19.1,8,True,198.01,4388.01
EXP853825,IMG Global,2026-07-14 18:34:22.957123,Limited coverage options,Comprehensive expat coverage,False,24.9,9,True,102.21,3332.13
EXP923881,HDFC ERGO,2026-06-29 18:34:22.957133,Poor customer service,Simpler process,False,26.3,10,True,151.48,3749.32
EXP188166,IMG Global,2026-07-19 18:34:22.957142,Poor customer service,Simpler process,False,24.9,8,False,164.05,3808.77
EXP878596,CHUBB,2026-08-02 18:34:22.957152,Limited coverage options,India-USA coordination,False,20.7,8,True,183.62,2496.75
EXP341329,CHUBB,2026-08-03 18:34:22.957161,Slow claims processing,Better affordability,False,16.8,7,False,108.63,3803.81
EXP892565,Allianz,2026-08-21 18:34:22.957171,No India coverage,Faster onboarding,False,27.9,10,False,183.68,4333.75
EXP431160,ICICI Lombard,2026-07-01 18:34:22.957180,Complex onboarding,Simpler process,False,25.4,9,True,70.22,2474.3
EXP516004,ICICI Lombard,2026-08-16 18:34:22.957190,High premium,Better affordability,False,24.6,9,False,171.15,4214.28
EXP188214,IMG Global,2026-08-06 18:34:22.957199,Complex onboarding,Better customer support,False,21.8,8,True,72.99,3974.85
EXP741117,Allianz,2026-07-02 18:34:22.957208,Limited coverage options,Simpler process,False,22.6,10,False,103.21,2755.22
EXP804807,AIG,2026-07-17 18:34:22.957218,Poor customer service,Better affordability,False,23.9,9,True,161.64,2473.86
EXP482877,IMG Global,2026-08-07 18:34:22.957227,Limited coverage options,India-USA coordination,False,33.7,4,True,179.5,4346.27
EXP175999,AIG,2026-07-12 18:34:22.957238,Slow claims processing,Simpler process,False,18.6,9,True,68.37,3346.32
EXP888731,HDFC ERGO,2026-08-14 18:34:22.957248,High premium,Faster onboarding,False,29.5,5,False,98.91,3042.7
EXP939237,HDFC ERGO,2026-08-01 18:34:22.957258,High premium,India-USA coordination,False,30.2,5,False,77.52,2632.59
EXP912122,Allianz,2026-06-28 18:34:22.957267,Poor customer service,Better customer support,False,27.3,5,True,181.37,2874.7
EXP643637,HDFC ERGO,2026-07-09 18:34:22.957277,No India coverage,Comprehensive expat coverage,False,23.8,6,False,82.78,4153.73
EXP305146,CHUBB,2026-07-27 18:34:22.957286,Slow claims processing,Faster onboarding,False,16.8,5,False,183.2,2383.26
EXP169321,ICICI Lombard,2026-08-10 18:34:22.957296,Poor customer service,Faster onboarding,False,34.9,5,True,146.76,3223.56
EXP834832,HDFC ERGO,2026-06-28 18:34:22.957305,Complex onboarding,Simpler process,False,19.6,7,True,97.33,2867.62
EXP168177,ICICI Lombard,2026-07-25 18:34:22.957314,Limited coverage options,Simpler process,False,28.0,5,False,86.23,3101.47
EXP641004,Allianz,2026-07-07 18:34:22.957324,Complex onboarding,India-USA coordination,False,27.6,10,True,139.95,2794.14
EXP879439,CHUBB,2026-06-25 18:34:22.957333,High premium,Faster onboarding,False,15.3,6,False,52.95,1512.57
EXP236900,CHUBB,2026-08-17 18:34:22.957343,No India coverage,Better affordability,False,26.0,4,True,199.07,2612.54
EXP341092,Allianz,2026-07-26 18:34:22.957352,No India coverage,Faster onboarding,False,28.0,8,True,77.89,4717.67
EXP177382,CHUBB,2026-07-03 18:34:22.957362,Poor customer service,Comprehensive expat coverage,False,20.4,7,False,194.75,4905.85
EXP876752,IMG Global,2026-08-11 18:34:22.957371,Limited coverage options,India-USA coordination,False,29.2,7,False,82.33,2265.08
EXP647398,HDFC ERGO,2026-06-26 18:34:22.957381,No India coverage,India-USA coordination,False,19.8,10,False,116.53,3573.44
EXP200382,ICICI Lombard,2026-08-19 18:34:22.957390,No India coverage,India-USA coordination,False,28.2,7,True,57.91,2263.45
EXP345059,CHUBB,2026-08-10 18:34:22.957399,Poor customer service,Better affordability,False,23.1,10,True,194.57,3950.87
EXP337514,IMG Global,2026-07-28 18:34:22.957409,Complex onboarding,Simpler process,False,18.9,7,True,163.75,2569.23
EXP477338,Allianz,2026-08-02 18:34:22.957419,No India coverage,Simpler process,False,26.3,10,False,97.09,2719.52
EXP331219,AIG,2026-08-20 18:34:22.957430,Poor customer service,India-USA coordination,False,27.0,8,True,58.07,4614.7
EXP950782,HDFC ERGO,2026-08-22 18:34:22.957440,Limited coverage options,Faster onboarding,False,19.7,6,True,136.73,2041.78
EXP963122,ICICI Lombard,2026-07-04 18:34:22.957450,High premium,Better customer support,False,30.1,9,True,101.37,2711.58
EXP533198,Allianz,2026-08-17 18:34:22.957461,No India coverage,India-USA coordination,False,16.4,9,True,53.77,1799.0
EXP658432,AIG,2026-06-30 18:34:22.957471,High premium,Simpler process,False,23.6,8,False,167.51,3719.53
EXP154434,ICICI Lombard,2026-08-19 18:34:22.957481,High premium,Comprehensive expat coverage,False,25.6,9,False,120.16,1861.79
EXP197557,IMG Global,2026-07-03 18:34:22.957492,High premium,Simpler process,False,22.9,6,True,135.08,1975.36
EXP245519,IMG Global,2026-08-23 18:34:22.957502,Poor customer service,Comprehensive expat coverage,False,33.4,9,False,139.43,3239.54
EXP255052,ICICI Lombard,2026-07-21 18:34:22.957512,Complex onboarding,Better customer support,False,33.1,8,False,98.23,2050.99
EXP374289,Allianz,2026-07-07 18:34:22.957523,Limited coverage options,Better customer support,False,21.5,4,False,68.92,4389.03
EXP854080,AIG,2026-07-11 18:34:22.957533,Limited coverage options,Better customer support,False,30.3,6,True,134.46,2127.85
EXP792008,HDFC ERGO,2026-08-22 18:34:22.957543,Limited coverage options,Simpler process,False,25.4,8,True,114.34,3054.66
EXP325867,Allianz,2026-08-16 18:34:22.957552,Slow claims processing,Comprehensive expat coverage,False,20.1,8,False,188.98,2509.41
EXP460371,CHUBB,2026-07-07 18:34:22.957562,Limited coverage options,Better affordability,False,17.8,5,True,97.43,2044.01
